Edge,Ollivier-Ricci Curvature
"('98', '468')",-0.03681095079541241
"('98', '505')",-0.0513626834381542
"('98', '563')",-0.05016106764841233
"('98', '579')",-0.06998284734133642
"('98', '611')",-0.044768439108061164
"('98', '621')",-0.03349056603773448
"('98', '640')",-0.003979952830188704
"('98', '661')",-0.025849056603773457
"('98', '669')",-0.05974842767295452
"('98', '671')",-0.03450844091360472
"('98', '690')",-0.004637032299328325
"('98', '697')",-0.01886792452830166
"('98', '709')",-0.0033692722371954087
"('98', '725')",-0.0009248982611911316
"('98', '766')",-0.07385444743935254
"('98', '777')",-0.007966457023060425
"('98', '792')",-0.013571665011587353
"('98', '828')",-0.05442670537010086
"('98', '835')",0.01145552560647145
"('98', '851')",-0.019470092332396494
"('98', '862')",-0.08358490566037724
"('98', '874')",-0.01886792452830166
"('98', '897')",-0.04644412191582048
"('98', '907')",-0.04824185248713442
"('98', '921')",-0.03411949685534399
"('98', '930')",-0.018312985571587115
"('98', '932')",-0.048266783677051395
"('98', '953')",-0.12311320754716815
"('113', '24')",-0.04375848032564411
"('113', '57')",-0.014292942069314085
"('113', '68')",0.006690684508490974
"('113', '69')",-0.1032992930086416
"('113', '71')",0.0037945863900838983
"('113', '83')",0.016730861819933773
"('113', '119')",-0.017130257801899473
"('113', '127')",0.001243781094526386
"('113', '145')",-0.01699834162520797
"('113', '146')",0.011533242876528127
"('113', '190')",-0.03471017007983357
"('113', '198')",-0.028059701492537892
"('113', '218')",-0.006171067738230507
"('113', '243')",-0.030875036581796023
"('113', '249')",-0.06451077943615124
"('113', '252')",-0.030359565807327238
"('113', '275')",-0.04939587775408705
"('113', '287')",0.00807438218742429
"('113', '302')",-0.024538325322539745
"('113', '305')",-0.005373134328358509
"('113', '344')",-0.012437810945274741
"('113', '372')",-0.048662935323383394
"('113', '378')",-0.015382272311910361
"('113', '393')",-0.06432835820895466
"('113', '410')",-0.05769930833636705
"('113', '416')",-0.010907003444315944
"('113', '486')",-0.06635740217829666
"('113', '493')",-0.022908712252689645
"('113', '510')",-0.045725915875170164
"('113', '554')",-0.008036739380022473
"('113', '566')",0.007209714141159229
"('113', '568')",-0.043964957819597306
"('113', '572')",-0.01179104477612003
"('113', '586')",-0.05042355788624353
"('113', '600')",0.02301870927054961
"('113', '611')",-0.017774762550882173
"('113', '621')",-0.02574626865671492
"('113', '633')",-0.013140817650876047
"('113', '635')",0.006022518984026837
"('113', '640')",0.030200559701493046
"('113', '661')",0.010597014925373016
"('113', '732')",-0.030307645446237652
"('113', '767')",-0.06751954513148561
"('113', '770')",0.025446537802790048
"('113', '779')",0.02274342572850163
"('113', '810')",0.004416692049953541
"('113', '812')",-0.011580030880083303
"('113', '815')",-0.00389357560025938
"('113', '818')",-0.0255863539445631
"('113', '832')",-0.0236064575083772
"('113', '838')",-0.025013819789939218
"('113', '849')",-0.0405580791693696
"('113', '873')",0.00046641791044821357
"('113', '885')",-0.008153676064124538
"('113', '904')",-0.04051172707889106
"('113', '927')",0.015878056525880258
"('113', '933')",-0.03971667088287334
"('113', '939')",-0.004613297150610762
"('113', '947')",-0.009497964721844943
"('113', '952')",-0.02731343283582177
"('113', '970')",-0.018923240938164554
"('113', '985')",0.014410705095212917
"('136', '44')",1.887379141862766e-15
"('136', '53')",-0.06865177832919711
"('136', '83')",-0.04073614557485428
"('136', '111')",-0.04582651391161874
"('136', '114')",-0.08912324234904778
"('136', '122')",-0.01871101871101777
"('136', '165')",-0.06589743589743446
"('136', '372')",-0.03605769230769096
"('136', '386')",-0.037157757496739
"('136', '422')",-0.07989926739926534
"('136', '439')",0.03433289873967982
"('136', '440')",-0.025010508617064664
"('136', '459')",-0.06862745098039036
"('136', '486')",-0.07137907137907096
"('136', '489')",-0.028914348063282747
"('136', '501')",-0.044534412955464786
"('136', '535')",-0.06293706293706158
"('136', '562')",-0.03318250377073695
"('136', '569')",-0.08771929824561497
"('136', '604')",-0.045873397435897134
"('136', '667')",-0.038461538461536326
"('136', '680')",-0.05734265734265653
"('136', '696')",-0.10198135198135061
"('136', '766')",-0.023443223443221806
"('136', '768')",-0.035256410256408355
"('136', '796')",-0.036071273359407074
"('136', '834')",-0.03678929765886152
"('136', '835')",-0.057692307692306155
"('136', '836')",-0.0339743589743573
"('136', '844')",-0.06009615384615308
"('136', '878')",-0.0477207977207994
"('136', '886')",-0.03769230769230658
"('136', '907')",-0.060606060606059664
"('136', '917')",-0.03585397653194078
"('136', '959')",-0.04880066170388653
"('136', '982')",-0.08717948717948643
"('136', '993')",-0.04629629629629739
"('140', '13')",-0.11569016881827165
"('140', '20')",-0.026896828582898324
"('140', '35')",-0.015723270440251902
"('140', '36')",-0.047335319430652945
"('140', '40')",-0.0722503451449601
"('140', '41')",-0.022378236068451463
"('140', '49')",-0.042741624951867285
"('140', '76')",0.022602201257862053
"('140', '82')",0.009622641509434149
"('140', '107')",-0.03403625601183902
"('140', '135')",-0.02830188679245249
"('140', '145')",-0.041229909154437916
"('140', '166')",-0.1044638748274267
"('140', '178')",-0.004716981132075082
"('140', '182')",-0.04772475027746936
"('140', '192')",-0.024318658280921834
"('140', '213')",0.012687052700065649
"('140', '214')",-0.05289757412398721
"('140', '216')",-0.052797087057266934
"('140', '271')",-0.019149535342156243
"('140', '315')",-0.043567753001715115
"('140', '361')",-0.09254267744833733
"('140', '392')",-0.08134171907756782
"('140', '397')",-0.015161725067383225
"('140', '402')",-0.07631027253668599
"('140', '405')",-0.028154481132075526
"('140', '411')",-0.019622641509434047
"('140', '414')",-0.06037735849056536
"('140', '437')",-0.029305499799276546
"('140', '459')",-0.027931927487976793
"('140', '471')",-0.043100258971512595
"('140', '547')",-0.04755487100500577
"('140', '567')",-0.06827209533267165
"('140', '574')",-0.03938679245282928
"('140', '579')",-0.03790737564322355
"('140', '601')",-0.02249637155297468
"('140', '628')",-0.0475890985324936
"('140', '676')",-0.06176999101527336
"('140', '742')",-0.04577791524899388
"('140', '749')",-0.037342767295597046
"('140', '750')",-0.02584905660377368
"('140', '776')",-0.006064690026953867
"('140', '832')",-0.05448594532152429
"('140', '841')",-0.021663172606569026
"('140', '868')",-0.041863207547169434
"('140', '871')",-0.011118598382747757
"('140', '952')",-0.053018867924528035
"('140', '994')",-0.05849056603773528
"('140', '997')",-0.0796401930671351
"('186', '17')",-0.02727272727272534
"('186', '24')",-0.0499999999999996
"('186', '104')",-0.059767891682784846
"('186', '108')",-0.011818181818180173
"('186', '121')",-0.041779497098644924
"('186', '133')",2.3314683517128287e-15
"('186', '185')",-0.058585858585856965
"('186', '212')",-0.013929618768327767
"('186', '264')",-0.06969696969696892
"('186', '281')",-0.04141414141414024
"('186', '297')",-0.05686653771760053
"('186', '305')",-0.044545454545452445
"('186', '336')",-0.03844696969696915
"('186', '345')",-0.036363636363634155
"('186', '349')",-0.002272727272726094
"('186', '351')",-0.01720779220779023
"('186', '360')",-0.0427101200686093
"('186', '378')",-0.013172541743968535
"('186', '381')",-0.00841750841750577
"('186', '383')",-0.06818181818181634
"('186', '394')",-0.013009404388712342
"('186', '415')",-0.011038961038960515
"('186', '427')",-0.022727272727271153
"('186', '465')",-0.044820295983085234
"('186', '512')",-0.01515151515151425
"('186', '543')",-0.04811529933480996
"('186', '550')",-0.02578849721706722
"('186', '556')",-0.03535353535353458
"('186', '580')",-0.0007575757575739583
"('186', '640')",0.012500000000002176
"('186', '644')",-0.08894348894348769
"('186', '653')",-0.05725338491295928
"('186', '676')",-0.02424242424242329
"('186', '705')",-0.05454545454545223
"('186', '706')",-0.02159090909090855
"('186', '725')",-0.07326203208556037
"('186', '733')",-0.04318181818181688
"('186', '754')",-0.08118393234672228
"('186', '782')",0.0011363636363657115
"('186', '787')",-0.0620129870129853
"('186', '830')",-0.021440823327614433
"('186', '848')",-0.034873323397913714
"('186', '855')",0.004545454545454852
"('186', '858')",0.009982174688057843
"('186', '859')",-0.023063973063970566
"('186', '898')",-0.005956112852662621
"('186', '900')",0.012662337662339818
"('186', '912')",-0.05802707930367479
"('186', '945')",-0.056818181818180546
"('186', '961')",-0.07727272727272672
"('186', '969')",0.0014106583072119872
"('186', '977')",-0.03896103896103731
"('186', '986')",-0.034848484848482464
"('203', '13')",-0.05122180451127689
"('203', '16')",-0.02922077922077726
"('203', '33')",-0.09712543554006925
"('203', '83')",-0.00662442396313212
"('203', '87')",-0.059285714285714164
"('203', '182')",-0.002275910364144096
"('203', '197')",-0.047499999999998765
"('203', '198')",-0.04999999999999871
"('203', '204')",-0.037061994609162596
"('203', '212')",-0.002880184331795377
"('203', '246')",-0.04464285714285676
"('203', '250')",-0.019710242587599236
"('203', '280')",-0.02345938375349954
"('203', '282')",-0.003306878306877481
"('203', '284')",-0.0378039513677797
"('203', '293')",-0.02380952380952195
"('203', '298')",-0.058035714285712414
"('203', '304')",0.01857142857142946
"('203', '329')",-0.053571428571426605
"('203', '362')",-0.023809523809522393
"('203', '377')",-0.029481132075469985
"('203', '395')",-0.012931034482757342
"('203', '400')",-0.022632890365448466
"('203', '435')",-0.05642097264437562
"('203', '467')",-0.06964285714285512
"('203', '482')",-0.014610389610389074
"('203', '510')",-0.040259740259738
"('203', '528')",-0.04831932773109071
"('203', '550')",-0.05994897959183576
"('203', '559')",-0.0734126984126966
"('203', '565')",-0.09009740259740218
"('203', '593')",-0.037774725274723364
"('203', '599')",-0.04464285714285521
"('203', '614')",-0.04626623376623318
"('203', '637')",-0.029503105590061418
"('203', '646')",-0.032681940700806766
"('203', '702')",0.001893939393940225
"('203', '704')",-0.032996894409936584
"('203', '716')",-0.0803571428571408
"('203', '721')",-0.03571428571428381
"('203', '726')",-0.02425876010781347
"('203', '743')",-0.03412698412698245
"('203', '793')",-0.07534843205574826
"('203', '820')",0.0026629072681693122
"('203', '828')",-0.02655677655677513
"('203', '835')",1.7763568394002505e-15
"('203', '843')",-0.08082706766917158
"('203', '844')",-0.04315476190476053
"('203', '849')",-0.02018633540372594
"('203', '859')",-0.021494708994708178
"('203', '871')",-0.017857142857141017
"('203', '889')",0.0050000000000003375
"('203', '972')",-0.00892857142856962
"('203', '979')",-0.04761904761904612
"('225', '12')",-0.042902066486972146
"('225', '15')",-0.056403050983539815
"('225', '17')",0.01921097770154423
"('225', '18')",-0.021139063591893992
"('225', '44')",-0.03574020319303317
"('225', '71')",0.012472017908538913
"('225', '81')",-0.01965408805031421
"('225', '83')",-0.018107121119902203
"('225', '95')",-0.023083099156964604
"('225', '192')",-0.022641509433961815
"('225', '216')",0.042039059913935306
"('225', '218')",-0.026487663280116536
"('225', '249')",-0.039622641509433176
"('225', '250')",-0.00943396226415083
"('225', '276')",-0.020147105852253988
"('225', '284')",-0.07065435568044931
"('225', '285')",-0.03842613897837066
"('225', '307')",-0.01783876500857584
"('225', '309')",-0.0912799592044864
"('225', '328')",-0.033429040196882864
"('225', '343')",-0.045217957059204616
"('225', '377')",-0.03773584905660332
"('225', '381')",-0.03249475890985343
"('225', '416')",-0.00544267053701053
"('225', '442')",-0.007904130545639099
"('225', '443')",-0.05008576329330916
"('225', '461')",-0.03292637809840904
"('225', '469')",-0.05707547169811278
"('225', '483')",-0.0026533018867922475
"('225', '528')",-0.04809470958194595
"('225', '531')",0.001853099730459662
"('225', '566')",-0.004477134633834368
"('225', '576')",-0.034940600978337066
"('225', '580')",-0.019811320754715256
"('225', '588')",-0.034339622641508916
"('225', '618')",-0.02830188679245249
"('225', '670')",-0.03595843587640202
"('225', '719')",-0.01777939042089982
"('225', '722')",-0.020440251572326762
"('225', '742')",-0.03247757500773174
"('225', '746')",-0.0258885476086006
"('225', '751')",-0.034905660377358316
"('225', '808')",-0.02675814751286376
"('225', '818')",-0.02522140931844441
"('225', '830')",-0.028301886792452713
"('225', '852')",0.0006620324395892885
"('225', '858')",-0.03551609322974447
"('225', '886')",-0.017735849056603525
"('225', '928')",-0.0049652432969218285
"('225', '958')",-0.012631915574032648
"('240', '14')",-0.05263157894736925
"('240', '20')",-0.033096926713947594
"('240', '45')",-0.047845804988661644
"('240', '46')",-0.08169934640522714
"('240', '63')",-0.020634920634919673
"('240', '67')",-0.042187500000000044
"('240', '72')",-0.04814814814814916
"('240', '74')",-0.058071278825995165
"('240', '85')",0.009090909090909371
"('240', '218')",-0.041025641025639326
"('240', '220')",-0.04990583804142967
"('240', '244')",-0.07049180327868765
"('240', '259')",-0.03666666666666596
"('240', '318')",-0.0819444444444426
"('240', '322')",-0.052222222222221726
"('240', '342')",-0.03354700854700665
"('240', '355')",-0.10555555555555407
"('240', '367')",-0.0344017094017075
"('240', '376')",-0.011111111111110406
"('240', '418')",-0.061437908496730254
"('240', '437')",-0.019621749408982314
"('240', '460')",-0.039130434782610246
"('240', '490')",-0.060714285714283944
"('240', '505')",-0.011111111111109961
"('240', '527')",-0.0492063492063477
"('240', '554')",-0.04123931623931476
"('240', '558')",-0.07777777777777706
"('240', '587')",-0.037373737373736615
"('240', '612')",-0.06369047619047419
"('240', '613')",-0.0883838383838389
"('240', '615')",-0.07156308851223958
"('240', '648')",-0.03832199546485171
"('240', '652')",-0.07622739018087765
"('240', '704')",-0.038164251207730926
"('240', '733')",-0.07373737373737388
"('240', '744')",0.004444444444445472
"('240', '769')",-0.045614035087719884
"('240', '840')",-0.011111111111109295
"('240', '879')",-0.03684210526315823
"('240', '929')",-0.08819444444444269
"('240', '930')",-0.03594771241829897
"('240', '938')",-0.03660130718954102
"('240', '975')",-0.016352201257861187
"('260', '10')",-0.011832427246561972
"('260', '18')",0.019303201506592482
"('260', '30')",-0.039101992268807395
"('260', '36')",0.0016354445435627918
"('260', '69')",-0.061329170383584986
"('260', '74')",0.0006395906619762748
"('260', '87')",0.026610169491526836
"('260', '94')",-0.009416195856872145
"('260', '100')",0.010290556900727776
"('260', '103')",-0.030508474576269595
"('260', '137')",-0.019568567026193362
"('260', '229')",-0.005145278450361612
"('260', '232')",-0.009887005649716896
"('260', '233')",-0.035521096285610065
"('260', '242')",-0.022342064714945264
"('260', '259')",-0.00559322033898213
"('260', '264')",-0.06798493408662742
"('260', '280')",-0.04752409438351446
"('260', '281')",-0.03672316384180618
"('260', '299')",-0.01744765702891171
"('260', '302')",0.025423728813560587
"('260', '303')",-0.0026679221594467784
"('260', '334')",-0.006018177352001608
"('260', '352')",-0.013947740112993712
"('260', '395')",-0.007451782583283162
"('260', '418')",0.0026586905948835504
"('260', '430')",-0.05638852672750838
"('260', '456')",-0.01043024771838219
"('260', '473')",-0.0077311923877492195
"('260', '477')",-0.02421307506053183
"('260', '555')",-0.044237288135592134
"('260', '574')",-0.042584745762710874
"('260', '596')",-0.021845574387945765
